long,long,long,long,long,long,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,
10061,2918,0,33113,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10062,2919,0,33186,1,0,0,0,0,,,"Tranchécaille",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10063,2921,0,33186,1,0,0,0,0,,,"Tranchécaille",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10066,2923,0,33388,25,0,0,0,0,,,"Tranchécaille",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
10067,2924,0,33388,25,0,0,0,0,,,"Tranchécaille",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
10068,2925,0,33118,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10069,2926,0,33118,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10072,2929,0,33118,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,10,1,20951,240,1,
10073,2930,0,33118,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,10,1,20951,240,1,
10074,2931,0,33293,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10075,2932,0,33293,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10077,2934,0,33293,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10079,2936,0,33293,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10080,2937,0,33293,1,0,0,0,0,,,"Déconstructeur XT-002",,,,,,,,,,,,,,0xFF01FE,10,1,21027,205,1,
10081,2938,0,33293,1,0,0,0,0,,,"Tuer le XT-002",,,,,,,,,,,,,,0xFF01FE,10,1,21027,205,1,
10082,2939,0,32927,1,0,0,0,0,,,"Maître des runes Molgeim",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10083,2940,0,32857,1,0,0,0,0,,,"Mande-foudre Brundir",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10084,2941,0,32867,1,0,0,0,0,,,"Brise-acier",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10085,2942,0,32927,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10086,2943,0,32857,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10087,2944,0,32867,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10088,2945,0,32927,1,0,0,0,0,,,"Maître des runes Molgeim",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10089,2946,0,32857,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10090,2947,0,32857,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10091,2948,0,32857,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10095,2952,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10099,2956,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10100,2957,8,3056,0,0,0,0,0,,,"Mise en orbite",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10133,2960,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10173,2996,0,33271,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10184,3007,0,33515,1,0,0,0,0,,,"Auriaya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10185,3008,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10187,3009,54,58,1,0,0,0,0,,,"Sara",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10189,3011,54,58,1,0,0,0,0,,,"Sara",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10196,3018,36,45624,0,0,0,0,0,,,"Emblèmes de conquête obtenus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10218,3056,0,33113,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10219,3057,0,33113,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10220,3059,0,33293,1,0,0,0,0,,,"Déconstructeur XT-002",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10221,3058,0,33293,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10222,2773,27,13664,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10223,2969,69,62821,1,0,0,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10229,2970,69,62821,1,0,0,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10243,3077,0,33515,1,0,0,0,0,,,"Auriaya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10247,2967,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10248,2968,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10258,2963,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10259,2961,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10260,2965,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10261,2962,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10262,3096,36,46708,1,0,0,0,0,,,"Wyrm de givre du gladiateur fatal",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10279,3117,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10284,2953,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,10,1,21687,12,1,
10285,2951,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10286,2955,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10289,2977,28,64980,1,0,0,0,0,,,"Forcer Thorim à entrer dans l'arène alors que Sif est présente",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10290,2959,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10291,3013,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,10,1,21001,420,1,
10292,3012,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,10,1,21001,420,1,
10293,3014,0,33136,9,0,0,0,0,,,"Vaincre 9 gardiens de Yogg-Saron en 12 secondes",,,,,,,,,,,,,,0xFF01FE,1,7,33136,12,1,
10294,3017,0,33136,9,0,0,0,0,,,"Vaincre 9 gardiens de Yogg-Saron en 12 secondes",,,,,,,,,,,,,,0xFF01FE,1,7,33136,12,1,
10296,3010,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10303,2973,28,64985,1,0,0,0,0,,,"Vaincre Thorim",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10304,2975,28,64985,1,0,0,0,0,,,"Thorim : le tuer alors qu'Aura de célérité est active",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10305,2971,28,64985,1,0,0,0,0,,,"Thorim : ne pas être touché par une charge de foudre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10306,2997,0,33271,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FF,2,0,0,0,1,
10309,2972,28,64985,1,0,0,0,0,,,"Charge de foudre de Thorim évitée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10310,2974,28,64985,1,0,0,0,0,,,"Vaincre Thorim",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10313,2976,28,64985,1,0,0,0,0,,,"Vaincre Thorim avec l'aura de célérité active",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10314,2978,28,64980,1,0,0,0,0,,,"Forcer Thorim à entrer dans l'arène alors que Sif est présente",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10321,3016,69,63988,1,0,0,0,0,,,"L'assassinat du roi Llane",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10324,3015,69,63988,1,0,0,0,0,,,"L'assassinat du roi Llane",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10338,3136,0,33993,1,0,0,0,0,,,"Emalon le Guetteur d'orage",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10339,3137,0,33993,1,0,0,0,0,,,"Emalon le Guetteur d'orage",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10352,2904,0,33113,1,0,0,0,0,,,"Léviathan des flammes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10365,2958,8,3057,0,0,0,0,0,,,"Mise en orbite (25 joueurs)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10388,3141,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10391,1791,29,8690,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FF,2,0,0,0,1,
10394,2984,29,65015,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10396,2985,29,65015,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10399,3076,0,33515,1,0,0,0,0,,,"Auriaya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10400,3006,0,33515,1,0,0,0,0,,,"Auriaya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10401,2933,28,65037,20,0,0,0,0,,,"Tuer 20 robots-ferrailleurs XS-013 à l'aide d'un robots-boum XE-321",,,,,,,,,,,,,,0xFF01FE,1,6,65037,12,1,
10402,2935,28,65037,20,0,0,0,0,,,"Tuer 20 robots-ferrailleurs XS-013 à l'aide d'un robots-boum XE-322",,,,,,,,,,,,,,0xFF01FE,1,6,65037,12,1,
10405,2995,28,65040,1,0,0,0,0,,,"Robot d'assaut détruit",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10406,3138,28,65040,1,0,0,0,0,,,"Robot d'assaut détruit",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10408,2890,69,64899,1,0,0,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10409,3158,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10410,3157,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10412,3159,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10414,3161,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10415,3162,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10416,3163,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10417,3164,0,33288,1,0,0,0,0,,,"Yogg-Saron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10430,2927,69,62836,1,0,0,0,0,,,"Marmite de scories",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10431,2928,69,63536,1,0,0,0,0,,,"Marmite de scories",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10440,3176,28,64985,1,0,0,0,0,,,"Forcer Thorim à entrer dans l'arène alors que Sif est présente",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10441,1255,110,21343,1,0,0,0,0,,,"Lancer une boule de neige au roi Magni Barbe-de-bronze",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10445,2982,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10446,2980,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,1,21597,1200,1,
10447,3177,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10448,3178,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10449,3179,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10450,3180,0,33432,1,0,0,0,0,,,"Mimiron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10451,3181,0,33271,1,0,0,0,0,,,"Vezax",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10452,3182,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10453,2891,69,64899,1,0,0,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10457,3183,28,64985,1,0,0,0,0,,,"Forcer Thorim à entrer dans l'arène alors que Sif est présente",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10458,3184,69,64899,1,13,20905,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,10,0,0,0,1,
10459,3185,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10460,3186,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10461,3187,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10462,3188,0,33271,1,0,0,0,0,,,"Vezax",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10463,3189,0,33432,1,0,0,0,0,,,"Mimiron",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10518,3216,75,186,0,0,0,0,0,,,"Fontes connues",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10520,3217,27,13830,1,0,0,0,0,,,"Poisson-fantôme",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10525,3218,36,46109,1,0,0,0,0,,,"Tortue de mer",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10542,3236,0,33993,1,0,0,0,0,,,"Emalon le Guetteur d'orage",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10543,2989,0,33432,1,0,0,0,0,,,"Mine de proximité",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10546,3237,0,33432,1,0,0,0,0,,,"Mine de proximité",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10558,2863,28,64985,1,0,0,0,0,,,"Thorim",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10559,2864,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10560,2862,69,64899,1,0,0,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10561,3257,28,64985,1,0,0,0,0,,,"Thorim",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10562,3256,69,64899,1,0,0,0,0,,,"Hodir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10563,3258,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10565,2867,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10566,2881,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10567,3036,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10568,3004,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10569,3037,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10570,3005,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10578,2888,28,65195,1,0,0,0,0,,,"Assemblée du Fer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10579,2889,28,65195,1,0,0,0,0,,,"Assemblée du Fer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10580,2860,28,65195,1,0,0,0,0,,,"Assemblée du Fer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10581,2885,28,65195,1,0,0,0,0,,,"Assemblée du Fer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10619,2909,56,0,1,0,0,0,0,,,"Tourelle de léviathan",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10620,2910,56,0,1,0,0,0,0,,,"Tourelle de léviathan",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10638,3296,36,46349,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFEBFE,2,0,0,0,1,
10678,3316,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10698,3259,28,65184,1,0,0,0,0,,,"Algalon l'Observateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10718,3336,74,0,1,0,0,0,0,,,"Gladiateur fatal",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10720,2979,28,65296,1,0,0,0,0,,,"Ça fera du bois pour l'hiver",,,,,,,,,,,,,,0xFF01FE,2,1,21686,15,1,
10721,3118,28,65296,1,0,0,0,0,,,"Ça fera du bois pour l'hiver",,,,,,,,,,,,,,0xFF01FE,2,1,21686,15,1,
10722,2954,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,10,1,21687,12,1,
10738,3356,34,17229,0,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFEBFE,2,0,0,0,1,
10740,3357,34,64659,0,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFEBFE,2,0,0,0,1,
10758,2983,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10780,3003,28,65312,3,0,0,0,0,,,"Fermer 3 trous noirs en 10 secondes",,,,,,,,,,,,,,0xFF01FE,1,1,21697,10,1,
10782,3002,28,65312,3,0,0,0,0,,,"Fermer 3 trous noirs en 10 secondes",,,,,,,,,,,,,,0xFF01FE,1,1,21697,10,1,
10784,3376,28,65322,1,0,0,0,0,,,"Léviathan des flammes + 1 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10785,3377,28,65323,1,0,0,0,0,,,"Léviathan des flammes + 2 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10786,3378,28,65324,1,0,0,0,0,,,"Léviathan des flammes + 3 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10787,3379,28,65325,1,0,0,0,0,,,"Léviathan des flammes + 4 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10788,3380,28,65322,1,0,0,0,0,,,"Léviathan des flammes + 1 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10789,3381,28,65323,1,0,0,0,0,,,"Léviathan des flammes + 2 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10790,3382,28,65324,1,0,0,0,0,,,"Léviathan des flammes + 3 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10791,3383,28,65325,1,0,0,0,0,,,"Léviathan des flammes + 4 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10792,3384,28,65326,1,0,0,0,0,,,"Tuer le cœur d'XT (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10793,3385,28,65327,1,0,0,0,0,,,"Blesser le cœur d'XT (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10794,3386,28,65326,1,0,0,0,0,,,"Tuer le cœur d'XT (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10795,3387,28,65327,1,0,0,0,0,,,"Blesser le cœur d'XT (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10796,3388,28,65330,1,0,0,0,0,,,"Molgeim en dernier (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10797,3390,28,65331,1,0,0,0,0,,,"Brise-acier en dernier (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10798,3389,28,65330,1,0,0,0,0,,,"Molgeim en dernier (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10799,3391,28,65331,1,0,0,0,0,,,"Brise-acier en dernier (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10800,3392,28,64980,1,0,0,0,0,,,"Forcer Thorim à entrer dans l'arène pendant que Sif est présente",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10801,3393,28,64980,1,0,0,0,0,,,"Forcer Thorim à entrer dans l'arène pendant que Sif est présente",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10802,3394,28,65334,1,0,0,0,0,,,"Freya +1 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10803,3396,28,65335,1,0,0,0,0,,,"Freya +1 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10804,3398,28,65334,1,0,0,0,0,,,"Freya +3 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10805,3395,28,65334,1,0,0,0,0,,,"Freya +1 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10806,3397,28,65335,1,0,0,0,0,,,"Freya +2 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10807,3399,28,65334,1,0,0,0,0,,,"Freya +3 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10808,3400,28,65337,1,0,0,0,0,,,"Mimiron (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10809,3401,28,65337,1,0,0,0,0,,,"Mimiron (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10810,3402,28,65338,1,0,0,0,0,,,"Général Vezax (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10811,3403,28,65338,1,0,0,0,0,,,"Général Vezax (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10812,3404,28,65339,1,0,0,0,0,,,"Yogg + 3 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10813,3405,28,65340,1,0,0,0,0,,,"Yogg + 2 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10814,3406,28,65341,1,0,0,0,0,,,"Yogg + 1 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10815,3407,28,65342,1,0,0,0,0,,,"Yogg + 0 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10816,3408,28,65339,1,0,0,0,0,,,"Yogg + 3 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10817,3409,28,65340,1,0,0,0,0,,,"Yogg + 2 (10)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10818,3410,28,65341,1,0,0,0,0,,,"Yogg + 1 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10819,3411,28,65342,1,0,0,0,0,,,"Yogg + 0 (25)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10838,3142,27,13629,1,0,0,0,0,,,"Val'anyr, le marteau des anciens rois",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10858,3097,28,65387,100,0,0,0,0,,,"Défenseurs d'acier forgé tués",,,,,,,,,,,,,,0xFF01FE,1,6,65387,10,1,
10860,3098,28,65387,100,0,0,0,0,,,"Défenseurs d'acier forgé tués",,,,,,,,,,,,,,0xFF01FE,1,6,65387,10,1,
10882,2981,28,65074,1,0,0,0,0,,,"Freya",,,,,,,,,,,,,,0xFF01FE,2,1,21597,1200,1,
10898,3436,74,0,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFF7FE,2,0,0,0,1,
10918,3456,69,65386,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFF7FE,2,0,0,0,1,
10919,3457,69,50517,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFF3FE,2,0,0,0,1,
10940,3478,8,3579,0,0,0,0,0,,,"Bataille de nourriture !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
10961,3496,34,43900,0,0,0,0,0,,,"Bélier rapide de la fête des Brasseurs",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
10998,3516,16,603,0,0,0,0,0,,,"Morts dans Ulduar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
11038,3536,36,46802,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFFDFE,2,0,0,0,1,
11078,3556,69,61849,1,0,0,0,0,,,"Darnassus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11082,3557,69,61849,1,0,0,0,0,,,"Orgrimmar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11086,3558,29,66376,1,0,0,0,0,,,"Patates douces confites",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11119,3576,29,62051,1,0,0,0,0,,,"Patate douce confite",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11123,3577,29,66034,1,0,0,0,0,,,"Patate douce confite",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11128,3578,29,62021,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF07FE,2,0,0,0,1,
11134,3580,69,65403,1,0,0,0,0,,,"Orgrimmar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11139,3581,69,65403,1,0,0,0,0,,,"Darnassus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11142,3582,0,18473,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF09FE,2,0,0,0,1,
11163,3559,110,61781,1,0,0,0,0,,,"Voleur elfe de sang",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11168,3579,110,61925,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF75FE,2,0,0,0,1,
11201,3596,27,14048,1,0,0,0,0,,,"Il n'y aura jamais assez de dinde",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
11203,3597,27,14061,1,0,0,0,0,,,"Il n'y aura jamais assez de dinde",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
