long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
2770,"World\Goober\G_JewelBlue.mdx",3432,0,0,0,0,0,4815,0,0,0,-1.45632994175,-1.77549004555,-0.61671102047,1.45088005066,1.77651000023,3.5316400528,0,
2771,"WORLD\GENERIC\DARKIRONDWARF\ACTIVE DOODADS\RUNES\DARKIRONDWARFRUNE_E.MDX",0,6535,0,6536,0,0,0,0,0,0,-1.77785003185,-1.75595998764,0.0578680001199,1.73409998417,1.75595998764,0.36206099391,0,
2772,"WORLD\GENERIC\DARKIRONDWARF\ACTIVE DOODADS\RUNES\DARKIRONDWARFRUNE_F.MDX",0,6535,0,6536,0,0,0,0,0,0,-1.79674005508,-1.76157999039,0.0643009990454,1.71517002583,1.76157999039,0.355628997087,0,
2773,"WORLD\GENERIC\DARKIRONDWARF\ACTIVE DOODADS\RUNES\DARKIRONDWARFRUNE_G.MDX",0,6535,0,6536,0,0,0,0,0,0,-1.75344002247,-1.76157999039,0.126170992851,1.75847005844,1.76157999039,0.417499989271,0,
2790,"WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\DOORS\BLACKROCKHUGEDOORS.MDX",0,0,0,6485,0,0,0,0,0,0,-7.83965015411,-29.610200882,0.0344090014696,16.0429000854,29.051700592,34.4449005127,0,
2810,"WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\THRONE\DARKIRONTHRONE.MDX",0,0,0,0,0,0,0,0,0,0,-3.8255200386,-3.74409008026,-1.01540005207,2.45273995399,3.66382002831,3.51994991302,0,
2830,"World\Generic\PassiveDoodads\DeathSkeletons\TrollFemaleDeathSkeleton.mdx",0,0,0,0,0,0,0,0,0,0,-1.4880399704,-0.639764010906,-0.0854069963098,1.23868000507,0.760042011738,0.431856989861,0,
2850,"World\Generic\Human\Passive Doodads\Artwork\Painting13.mdx",0,0,0,0,0,0,0,0,0,0,-0.116713002324,-1.18250000477,-1.42890000343,0.0943379998207,1.18253004551,1.42890000343,0,
2851,"WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\DOORS\BLACKROCKHUGEDOORSMECHANISMLOCK.MDX",0,0,0,0,0,0,0,0,0,0,-0.967020988464,-3.64970993996,-0.0156670007855,0.921768009663,3.65653991699,5.72699022293,0,
2852,"WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\DOORS\BLACKROCKHUGEDOORSMECHANISM.MDX",0,0,7180,0,0,0,0,0,0,0,-6.37774991989,-8.32221984863,3.94170999527,5.60362005234,8.06177043915,25.6772003174,0,
2853,"WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\DOORS\BLACKROCKHUGEDOORSOPENDOORCOLLISION.MDX",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
2854,"WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\DOORS\BLACKROCKHUGEDOORSPORTCULLIS.MDX",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
2870,"World\Generic\Passive Doodads\WantedPosters\NewWantedPoster04.mdx",0,0,0,0,0,0,0,0,0,0,-0.184643998742,-0.720960974693,-0.0357399992645,0.426140010357,0.642988979816,1.41514003277,0,
2890,"World\Generic\PassiveDoodads\Furniture\Containers\Sack02.mdx",0,0,0,0,0,0,0,0,0,0,-0.280281990767,-0.283039987087,-0.042973998934,0.280683994293,0.449144005775,0.493400990963,0,
2891,"World\Generic\Human\Passive Doodads\Buckets\CaveKoboldBucket.mdx",0,0,0,0,0,0,0,0,0,0,-0.28562399745,-0.392859011889,0.01523500029,0.421802997589,0.32724699378,0.744584977627,0,
2911,"World\Generic\Goblin\PassiveDoodads\GoblinMachinery\GoblinWeatherVane.mdx",13292,0,13097,0,0,0,0,0,0,0,-1.33107995987,-0.803589999676,-0.0680729970336,1.32992994785,1.7308100462,2.83822989464,0,
2931,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\STATUETHAURISSAN\STATUEDARKIRONTHAURISSANHAMMER.MDX",0,0,0,0,0,0,0,0,0,0,0.255715996027,0.336392998695,4.14327001572,2.34828996658,2.21515989304,6.89682006836,0,
2932,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\STATUETHAURISSAN\STATUEDARKIRONTHAURISSAN.MDX",0,0,0,0,0,0,0,0,0,0,-3.80024003983,-2.92705011368,-0.0033720000647,2.00285005569,2.9499399662,5.9310297966,0,
2933,"World\Kalimdor\Desolace\PassiveDoodads\KodoGraveBones\BannerCentaur01.mdx",0,0,0,0,0,0,0,0,0,0,-2.00508999825,-1.93227005005,-0.702988982201,0.367431998253,2.36617994308,18.8617992401,0,
2934,"World\Generic\NightElf\Passive Doodads\Ruins\NewElfRuin01.mdx",0,0,0,0,0,0,0,0,0,0,-12.138299942,-11.1718997955,-0.255531996489,8.81472015381,12.6731996536,29.9368000031,0,
2935,"World\Generic\NightElf\Passive Doodads\Ruins\AZRElfRuin02.mdx",0,0,0,0,0,0,0,0,0,0,-4.17822980881,-3.40964007378,-0.207188993692,3.2712700367,3.88482999802,25.5834007263,0,
2936,"World\Generic\NightElf\Passive Doodads\Ruins\AZRElfRuin03.mdx",0,0,0,0,0,0,0,0,0,0,-2.67769002914,-4.01070976257,-0.141195997596,4.45988988876,3.47297000885,18.5515995026,0,
2937,"World\Generic\NightElf\Passive Doodads\Ruins\NightElfRuins04.mdx",0,0,0,0,0,0,0,0,0,0,-2.87082004547,-1.73956000805,-0.117178998888,2.83940005302,1.754529953,5.85414981842,0,
2951,"World\Generic\Human\Passive Doodads\Meat\BloodyMeat02.mdx",0,0,0,0,0,0,0,0,0,0,-0.280281990767,-0.335319012403,-0.042973998934,0.280683994293,0.396865010262,0.493400990963,0,
2971,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Blue01.mdx",0,0,0,0,0,0,0,0,0,0,-0.119580000639,-0.744987010956,-0.076319001615,0.429013997316,0.783720016479,1.91316998005,0,
2972,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Green01.mdx",0,0,0,0,0,0,0,0,0,0,-0.119580000639,-0.744987010956,-0.076319001615,0.429013997316,0.783720016479,1.91316998005,0,
2973,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Red01.mdx",0,0,0,0,0,0,0,0,0,0,-0.119580000639,-0.744987010956,-0.076319001615,0.429013997316,0.783720016479,1.91316998005,0,
2974,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Yellow01.mdx",0,0,0,0,0,0,0,0,0,0,-0.119580000639,-0.744987010956,-0.076319001615,0.429013997316,0.783720016479,1.91316998005,0,
2975,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Blue02.mdx",0,0,0,0,0,0,0,0,0,0,-0.949429988861,-0.744392991066,-0.0485789999366,0.773097991943,0.67394298315,2.13261008263,0,
2976,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Green02.mdx",0,0,0,0,0,0,0,0,0,0,-0.949429988861,-0.744392991066,-0.0485789999366,0.773097991943,0.67394298315,2.13261008263,0,
2977,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Red02.mdx",0,0,0,0,0,0,0,0,0,0,-0.949429988861,-0.744392991066,-0.0485789999366,0.773097991943,0.67394298315,2.13261008263,0,
2978,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystal_Yellow02.mdx",0,0,0,0,0,0,0,0,0,0,-0.949429988861,-0.744392991066,-0.0485789999366,0.773097991943,0.67394298315,2.13261008263,0,
2991,"World\Generic\Orc\Passive Doodads\Plants\wailingPlantPurple01.mdx",0,0,0,0,0,0,0,0,0,0,-1.40812003613,-1.61361002922,-0.639738976955,1.60143995285,1.1773699522,2.18997001648,0,
3011,"World\Generic\PassiveDoodads\Plaque\PlaqueBronze01.mdx",0,0,0,0,0,0,0,0,0,0,-0.00653199991211,-0.236149996519,0.000383000005968,0.0834179967642,0.236073002219,0.472604990005,0,
3012,"World\Azeroth\Elwynn\PassiveDoodads\GrapeBuckets\GrapeBucket02.mdx",0,0,0,0,0,0,0,0,0,0,-0.736254990101,-0.652140021324,-0.0498309992254,0.686673998833,0.657374024391,1.13207995892,0,
3013,"World\Generic\PassiveDoodads\ParticleEmitters\AuraGreenTall.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044029713,-0.976453006268,-0.00105500000063,0.992909014225,0.985502004623,6.78745985031,0,
3014,"World\KhazModan\Blackrock\ActiveDoodads\Safe\DarkIronSafe.mdx",0,0,0,0,0,0,0,0,0,0,-0.986245989799,-1.07009005547,-0.0540330000222,0.911732971668,1.08951997757,2.02921009064,0,
3015,"World\wmo\transports\transport_ship\transportship.wmo",0,0,0,0,0,0,0,0,0,0,-58.6313018799,-25.8159008026,-7.1835899353,44.4920005798,27.0604991913,59.2038993835,0,
3031,"World\wmo\transports\transport_zeppelin\transport_zeppelin.wmo",0,0,0,0,0,0,0,0,0,0,-46.54529953,-26.839099884,-26.6431007385,31.2406005859,11.0837001801,29.1165008545,0,
3051,"World\Lordaeron\Arathi\PassiveDoodads\bushes\ArathiPlant01.mdx",0,0,0,0,0,0,0,0,0,0,-2.45397996902,-2.37566995621,-0.161638006568,2.72049999237,3.23315000534,3.02727007866,0,
3052,"World\Outland\PassiveDoodads\Plants\outlandplant03.mdx",0,0,0,0,0,0,0,0,0,0,-4.56561994553,-3.66440010071,-0.0492600016296,3.17925000191,3.84278988838,4.97626018524,0,
3053,"World\Generic\Passive Doodads\WantedPosters\NewWantedPoster02.mdx",0,0,0,0,0,0,0,0,0,0,-0.237721994519,-1.18833005428,-0.120413996279,0.317039012909,1.18338000774,2.1686398983,0,
3071,"World\Goober\G_FreezingTrap.mdx",0,0,0,0,0,0,6522,6521,6520,0,-0.5,-0.48420599103,0.0,0.5,0.420082986355,1.48485994339,0,
3072,"World\Goober\G_ExplosiveTrap.mdx",0,6520,0,0,6521,0,6523,0,0,0,-0.5,-0.48420599103,0.0,0.5,0.420082986355,0.512534976006,0,
3073,"World\Goober\G_FrostTrap.mdx",0,6520,0,0,6521,0,6524,0,0,0,-0.5,-0.48420599103,0.0,0.5,0.420082986355,0.681122004986,0,
3074,"World\Goober\G_ImmolationTrap.mdx",0,6520,0,0,6521,0,6525,0,0,0,-0.5,-0.48420599103,-9.99999997475e-007,0.5,0.420082986355,0.512534976006,0,
3075,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\VAULT\BLACKROCKVAULTDEPOSITDOOR01.MDX",0,6534,0,0,0,0,0,0,0,0,-0.399933993816,-1.95190000534,0.00764100020751,0.676361978054,1.69097995758,6.51661014557,0,
3076,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\VAULT\BLACKROCKVAULTDEPOSITDOOR02.MDX",0,6534,0,0,0,0,0,0,0,0,-0.399933993816,-1.69712996483,0.00764100020751,0.676361978054,1.94574999809,6.51661014557,0,
3077,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\VAULT\BLACKROCKVAULTSECRETDOOR.MDX",0,0,0,0,0,0,0,0,0,0,-0.0434839986265,-1.50238001347,0.0211689993739,0.392769992352,1.68867003918,1.10257995129,0,
3078,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\VAULT\BLACKROCKVAULTSPECIALDOOR.MDX",0,6534,0,0,0,0,0,0,0,0,-0.307945996523,-1.27841997147,1.59476995468,0.565998971462,1.26742005348,4.33152008057,0,
3079,"World\Generic\Ogre\Passive Doodads\OgreBackpacks\OgreBackpack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.110331997275,-0.34618601203,1.56221997738,0.639576971531,0.401331990957,3.19642996788,0,
3080,"World\Kalimdor\UnGoro\PassiveDoodads\Crystals\UngoroCrystalPylon01.mdx",0,0,0,0,0,0,0,0,0,0,-2.62451004982,-2.70883989334,-0.22183200717,3.96259999275,2.83265995979,13.2302999496,0,
3081,"World\Azeroth\BurningSteppes\PassiveDoodads\OgreHeadPike\OgreHeadPike.mdx",0,0,0,0,0,0,0,0,0,0,-0.452823013067,-0.399268001318,-0.108553998172,0.598420023918,0.212188005447,3.25247001648,0,
3091,"World\Generic\Human\Passive Doodads\Mugs\MugFoam01.mdx",0,0,0,0,0,0,0,0,0,0,-0.102954000235,-0.217831000686,-0.0034539999906,0.129831001163,0.109506003559,0.321478009224,0,
3111,"World\wmo\transports\zeppelin\transport_zeppelin.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
3131,"WORLD\GENERIC\PASSIVEDOODADS\LIGHTS\CANDELABRATALLWALL01.MDL",0,0,0,0,0,0,0,0,0,0,-0.288116008043,-0.877871990204,9.99999997475e-007,0.290953993797,0.882467985153,3.31900000572,0,
3151,"World\Generic\Human\Passive Doodads\Mugs\Mug01.mdx",0,0,0,0,0,0,0,0,0,0,-0.168460994959,-0.186738997698,-0.0105010000989,0.0770059973001,0.138785004616,0.272040992975,0,
3152,"WORLD\GOOBER\DARKIRONKEGSHOTGUN.MDX",0,6489,0,0,0,0,0,0,0,0,-4.632999897,-1.64540994167,-0.0293519999832,1.10436999798,3.76475000381,5.24275016785,0,
3171,"World\Azeroth\Duskwood\PassiveDoodads\Tombs\TombStoneMonument02.mdx",0,0,0,0,0,0,0,0,0,0,-1.05540001392,-1.58096003532,0.0,1.04316997528,1.24855005741,3.09651994705,0,
3191,"World\Kalimdor\UnGoro\PassiveDoodads\ThreshadonCorpse\UngoroThreshadonCorpse.mdx",0,0,0,0,0,0,0,0,0,0,-10.2943000793,-8.41337966919,-1.01785004139,24.4239997864,13.501999855,6.00471019745,0,
3211,"World\Azeroth\Elwynn\PassiveDoodads\CliffRocks\ElwynnCliffRock02.mdx",0,0,0,0,0,0,0,0,0,0,-9.12086963654,-10.4134998322,-0.980278015137,8.60433006287,8.59710025787,6.99946022034,0,
3212,"World\Azeroth\Elwynn\PassiveDoodads\CliffRocks\ElwynnCliffRock04.mdx",0,0,0,0,0,0,0,0,0,0,-12.0727996826,-9.76008987427,-20.2870998383,12.2277002335,8.64251995087,19.6247997284,0,
3231,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\SongFlower02.mdx",0,0,0,0,0,0,0,0,0,0,-0.413001000881,-0.41436201334,-0.0428440012038,0.361312001944,0.434082001448,0.869027018547,0,
3232,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\SongFlower01.mdx",0,0,0,0,0,0,0,0,0,0,-0.413001000881,-0.41436201334,-0.0428440012038,0.361312001944,0.434082001448,0.869027018547,0,
3251,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\NightDragon02.mdx",0,0,0,0,0,0,0,0,0,0,-0.467655986547,-0.451191991568,-0.190804004669,0.349361002445,0.475558996201,1.07916998863,0,
3252,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\NightDragon01.mdx",0,0,0,0,0,0,0,0,0,0,-0.467655986547,-0.451191991568,-0.190804004669,0.349361002445,0.475558996201,1.07916998863,0,
3253,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\Windblossom02.mdx",0,0,0,0,0,0,0,0,0,0,-0.813506007195,-0.758903980255,-0.0385349988937,0.708082973957,0.757273972034,0.870000004768,0,
3254,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\Windblossom01.mdx",0,0,0,0,0,0,0,0,0,0,-0.813506007195,-0.758903980255,-0.0385349988937,0.708082973957,0.757273972034,0.870000004768,0,
3255,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\WhipperRoot01.mdx",0,0,0,0,0,0,0,0,0,0,-1.1674400568,-0.471006006002,-0.0578380003572,0.45156699419,0.539222002029,1.06479001045,0,
3256,"World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\WhipperRoot02.mdx",0,0,0,0,0,0,0,0,0,0,-1.1674400568,-0.471006006002,-0.0536089986563,0.45156699419,0.539222002029,1.06479001045,0,
3271,"World\Generic\PassiveDoodads\ParticleEmitters\FeralasLightBlue.mdx",0,0,0,0,0,0,0,0,0,0,-5.98845005035,-12.5129003525,-2.28887009621,6.4653801918,10.7797002792,24.1191997528,0,
3272,"World\NoDXT\Generic\PassiveDoodads\VolumetricLights\UtherShrineLightBeam.mdx",0,10946,0,0,0,0,0,0,0,0,-5.06212997437,-5.06543016434,2.63571000099,5.06267976761,5.06343984604,20.4136009216,0,
3291,"World\Generic\Human\Passive Doodads\Signs\CaveKoboldDangerSign.mdx",0,0,0,0,0,0,0,0,0,0,-0.168950006366,-0.514249026775,-0.0233180001378,0.198413997889,0.529978990555,1.54437994957,0,
3311,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\ANVIL\DARKIRONANVIL.MDX",0,0,0,0,0,0,0,0,0,0,-3.25181007385,-3.11914992332,-0.0152460001409,2.75602006912,3.01501011848,1.96447002888,0,
3331,"World\Lordaeron\Plagueland\PassiveDoodads\plants\PlaguelandPuffs01.mdx",0,0,0,0,0,0,0,0,0,0,-1.10634994507,-1.22054994106,-0.288203001022,1.29352998734,1.44053995609,3.21077990532,0,
3332,"World\Azeroth\Westfall\PassiveDoodads\Outhouse\OutHouse.mdx",0,0,0,0,0,0,0,0,0,0,-1.39420998096,-1.39354002476,-0.0196209996939,1.38355994225,1.38424003124,4.81067991257,0,
3351,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\ANVIL\DARKIRONFORGE.MDX",0,0,0,0,0,0,0,0,0,0,-13.0652999878,-2.46643996239,-7.13115978241,4.38340997696,15.4785003662,7.13116979599,0,
3371,"World\Generic\Dwarf\Passive Doodads\Tables\ReadingTable01.mdx",0,0,0,0,0,0,0,0,0,0,-0.733437001705,-1.31798994541,-0.127720996737,1.05716001987,1.32009994984,2.5575799942,0,
3372,"World\Generic\Dwarf\Passive Doodads\Tables\DwarvenTableOrnate04.mdx",0,0,0,0,0,0,0,0,0,0,-1.0782699585,-1.11352002621,-0.00459200004116,1.08343994617,1.11249995232,0.905947029591,0,
3391,"World\KhazModan\Blackrock\PassiveDoodads\BlackrockPortraits\BankPortrait.mdx",0,0,0,0,0,0,0,0,0,0,-0.468448996544,-1.48519003391,-0.606710970402,0.199394002557,1.52215003967,2.12971997261,0,
3411,"WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\DARKIRONBRAZIER\DARKIRONBRAZIER.MDX",0,0,9390,0,0,0,0,0,0,0,-1.69447994232,-1.69080996513,0.0,1.69678997993,1.70045995712,1.15257000923,0,
3412,"World\Generic\PassiveDoodads\Plaque\PlaqueSilver01.mdx",0,0,0,0,0,0,0,0,0,0,0.000890999974217,-0.236149996519,0.000383000005968,0.0824730023742,0.236073002219,0.472604990005,0,
3413,"World\KhazModan\Blackrock\ActiveDoodads\Chalice\BlackRockChalice.mdx",0,0,0,0,0,0,0,0,0,0,-0.48391699791,-0.478170990944,0.063395999372,0.474108994007,0.482553005219,0.757937014103,0,
3431,"World\Kalimdor\Silithus\PassiveDoodads\Crystals\silithus_crystal_spike_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.75569999218,-0.843209028244,-0.397329986095,0.938351988792,1.53271996975,2.15892004967,0,
3451,"World\Kalimdor\Durotar\PassiveDoodads\Bushes\CactusApple01.mdx",0,0,0,0,0,0,0,0,0,0,-0.830304980278,-0.56566298008,-0.118332996964,1.03305995464,0.355284005404,2.62808990479,0,
3452,"World\KhazModan\Blackrock\PassiveDoodads\BlackrockPortraits\BankPortraitPlate.mdx",0,0,0,0,0,0,0,0,0,0,-0.306255012751,-0.568961977959,-0.440140992403,-0.203308999538,0.564330995083,-0.0940679982305,0,
3471,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BEDS\DUSKWOODBED.MDX",0,0,0,0,0,0,0,0,0,0,-2.34440994263,-1.78410005569,0.0,2.4722700119,1.78445005417,1.50841999054,0,
3491,"WORLD\SKILLACTIVATED\TRADESKILLENABLERS\TRADESKILL_ALCHEMYSET_01.MDX",0,0,0,0,0,0,0,0,0,0,-1.60670995712,-1.24001002312,-0.0241480004042,0.345524996519,1.89372003078,3.00535988808,0,
3492,"WORLD\KALIMDOR\ONYXIASLAIR\DOORS\ONYXIASGATE01.MDX",0,7574,0,7574,0,0,0,0,0,0,-4.42308998108,-8.02812004089,-3.72064995766,6.67008018494,7.97449016571,18.3215007782,0,
3511,"World\KhazModan\Blackrock\PassiveDoodads\MuseumGem\MuseumGem01.mdx",0,0,0,0,0,0,0,0,0,0,-0.458339989185,-0.429652005434,-0.00450199982151,0.460691004992,0.443105012178,0.429262012243,0,
3512,"World\Kalimdor\Darkshore\ThreshadonCorpse\DarkshoreThreshadonCorpse.mdx",0,0,0,0,0,0,0,0,0,0,-10.2943000793,-8.41337966919,-1.01785004139,24.4239997864,13.501999855,6.06133985519,0,
3531,"World\wmo\Kalimdor\CollidableDoodads\Darkshore\GiantSeaTurtle02\GiantSeaTurtle02.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
3532,"World\Azeroth\Westfall\PassiveDoodads\DeadSeaMonster\DeadSeaMonster.mdx",0,0,0,0,0,0,0,0,0,0,-9.3556804657,-18.1982002258,-1.17269003391,9.50959968567,22.1492996216,9.77661991119,0,
3533,"World\Kalimdor\Darkshore\PassiveDoodads\SeaMonsterCarcass\DarkshoreSeaMonster01.mdx",0,0,0,0,0,0,0,0,0,0,-10.5174999237,-18.1982002258,-1.17269003391,11.4708995819,24.6618995667,12.0811004639,0,
3534,"World\wmo\Kalimdor\CollidableDoodads\Darkshore\GiantSeaTurtle01\GiantSeaTurtle01.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
3551,"World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage01.mdx",0,0,0,0,0,0,0,0,0,0,-0.89991402626,-0.982167005539,0.000577999977395,0.89991402626,0.988566994667,2.2505800724,0,
3552,"World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage02.mdx",0,0,0,0,0,0,0,0,0,0,-0.434742003679,-0.776942014694,0.0238509997725,0.825253009796,0.763052999973,2.26384997368,0,
3553,"World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage03.mdx",0,0,0,0,0,0,0,0,0,0,-0.896817028522,-0.922833025455,0.00423699989915,0.882928013802,0.922833025455,1.58624005318,0,
3554,"World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage04.mdx",0,0,0,0,0,0,0,0,0,0,-0.59194201231,-0.606666982174,0.00395100004971,0.578052997589,0.606666982174,2.60395002365,0,
3571,"World\KhazModan\Ironforge\PassiveDoodads\SlimeJars\SlimeJar01.mdx",0,0,0,0,0,0,0,0,0,0,-0.406590014696,-0.400110006332,-0.0112519999966,0.408722013235,0.415203005075,0.550967991352,0,
3572,"World\KhazModan\Ironforge\PassiveDoodads\SlimeJars\SlimeJar02.mdx",0,0,0,0,0,0,0,0,0,0,-0.34618601203,-0.359338998795,-0.0131869995967,0.370124995708,0.356972008944,0.305873006582,0,
3591,"WORLD\GENERIC\DARKIRONDWARF\ACTIVE DOODADS\RUNES\DARKIRONDWARFRUNE_A1.MDX",0,6535,0,6536,0,0,0,0,0,0,-1.74477005005,-1.75687003136,0.0570780001581,1.74477005005,1.75687003136,0.348405987024,0,
3611,"World\Generic\PassiveDoodads\ParticleEmitters\BlastedLandsLightningbolt01.mdx",0,0,0,0,0,0,0,0,0,0,0.000338000012562,-0.668471992016,0.00248100003228,0.000338000012562,0.686788976192,197.949996948,0,
3612,"World\Generic\PassiveDoodads\ParticleEmitters\AuraGreen.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044029713,-0.976453006268,-0.000478000001749,0.992910027504,0.985502004623,3.07663989067,0,
3613,"World\Generic\Tauren\Passive Doodads\Drums\TaurenDrumGiant01.mdx",0,0,0,0,0,0,0,0,0,0,-2.11764001846,-1.64880001545,0.0,2.11764001846,1.66156005859,3.84024000168,0,
3614,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\SMALLPORTCULLIS.MDX",0,7117,0,7117,0,0,0,0,0,0,-0.349218994379,-7.81203985214,-0.119267001748,0.351034998894,7.7862701416,14.1305999756,0,
3631,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\LARGEPORTCULLIS.MDX",0,7117,0,0,0,0,0,0,0,0,-13.1225996017,-0.707745015621,-0.593569993973,13.1225996017,0.707758009434,12.0289001465,0,
3632,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\ZIGGURATDOOR.MDX",0,6532,0,0,0,0,0,0,0,0,-0.105572000146,-3.03060007095,-0.00326499994844,1.51454997063,3.01902008057,9.38967990875,0,
3651,"World\Generic\PassiveDoodads\Feathers\FeatherBigBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.399114012718,-0.0990109965205,0.000560000014957,0.432906001806,0.0938069969416,0.13117299974,0,
3671,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN02.MDX",0,0,0,0,0,0,0,0,0,0,-0.0210599992424,-0.749822020531,-8.21172046661,10.3736000061,0.630877017975,0.85619199276,0,
3672,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN03.MDX",0,0,0,0,0,0,0,0,0,0,0.0179159995168,-1.1011300087,-5.97341012955,8.95164966583,0.716441988945,0.468261986971,0,
3673,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN01.MDX",0,0,0,0,0,0,0,0,0,0,-6.28296995163,-0.662114977837,-5.82891988754,2.55695009232,0.718584001064,0.534555971622,0,
3675,"World\Generic\Ogre\Passive Doodads\Poodad\Poodad01.mdx",0,0,0,0,0,0,0,0,0,0,-0.685954988003,-0.556483983994,-0.049717001617,0.256671011448,0.573502004147,1.00724995136,0,
3676,"World\Kalimdor\Darkshore\PassiveDoodads\Ruins\DarkshoreRuinWall05.mdx",0,0,0,0,0,0,0,0,0,0,-3.03492999077,-1.39473998547,-0.209415003657,7.22576999664,1.53468000889,5.83566999435,0,
3677,"World\Generic\Dwarf\Passive Doodads\ExcavationWaterWagon\ExcavationWaterWagon.mdx",0,0,0,0,0,0,0,0,0,0,-2.06217002869,-2.3462100029,-0.104189999402,5.34899997711,1.90501999855,3.87628006935,0,
3678,"World\Azeroth\Westfall\PassiveDoodads\Westfall Wagon\WestfallWagon01.mdx",0,0,0,0,0,0,0,0,0,0,-3.71639990807,-2.28344011307,-0.12994800508,5.4047498703,2.74681997299,2.44445991516,0,
3691,"World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystal02.mdx",0,0,0,0,0,0,0,0,0,0,-0.440530985594,-0.612972974777,-0.21855199337,0.591771006584,0.726647019386,2.0550699234,0,
3692,"World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystal04.mdx",0,0,0,0,0,0,0,0,0,0,-2.27168989182,-1.27525997162,-0.170570001006,1.40615999699,1.75309002399,4.4865899086,0,
3693,"World\KhazModan\Blackrock\ActiveDoodads\Seal\BlackRockSeal.mdx",0,0,0,0,0,0,0,0,0,0,-0.30296599865,-1.79763996601,-0.396887987852,0.142165005207,1.87415003777,3.26555991173,0,
3711,"World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock01.mdx",0,0,0,0,0,0,0,0,0,0,-2.54243993759,-2.72491002083,-0.198467999697,2.29442000389,2.70318007469,10.0441999435,0,
