long,str,long,bool,
4645,"Bezkal",8,0,
4646,"Bezlek",8,0,
4647,"Bezlok",8,0,
4648,"Bezluz",8,0,
4649,"Bezroz",8,0,
4650,"Beztok",8,0,
4651,"Beztraz",8,0,
4652,"Bezwaz",8,0,
4653,"Bezzak",8,0,
4654,"Bezzarn",8,0,
4655,"Bezzert",8,0,
4656,"Bezzul",8,0,
4657,"Cazbek",8,0,
4658,"Cazbirt",8,0,
4659,"Cazbrez",8,0,
4660,"Cazdor",8,0,
4661,"Cazkal",8,0,
4662,"Cazlek",8,0,
4663,"Cazlok",8,0,
4664,"Cazluz",8,0,
4665,"Cazroz",8,0,
4666,"Caztok",8,0,
4667,"Caztraz",8,0,
4668,"Cazwaz",8,0,
4669,"Cazzak",8,0,
4670,"Cazzarn",8,0,
4671,"Cazzert",8,0,
4672,"Cazzul",8,0,
4673,"Crazbek",8,0,
4674,"Crazbirt",8,0,
4675,"Crazbrez",8,0,
4676,"Crazdor",8,0,
4677,"Crazkal",8,0,
4678,"Crazlek",8,0,
4679,"Crazlok",8,0,
4680,"Crazluz",8,0,
4681,"Crazroz",8,0,
4682,"Craztok",8,0,
4683,"Craztraz",8,0,
4684,"Crazwaz",8,0,
4685,"Crazzak",8,0,
4686,"Crazzarn",8,0,
4687,"Crazzert",8,0,
4688,"Crazzul",8,0,
4689,"Dazbek",8,0,
4690,"Dazbirt",8,0,
4691,"Dazbrez",8,0,
4692,"Dazdor",8,0,
4693,"Dazkal",8,0,
4694,"Dazlek",8,0,
4695,"Dazlok",8,0,
4696,"Dazluz",8,0,
4697,"Dazroz",8,0,
4698,"Daztok",8,0,
4699,"Daztraz",8,0,
4700,"Dazwaz",8,0,
4701,"Dazzak",8,0,
4702,"Dazzarn",8,0,
4703,"Dazzert",8,0,
4704,"Dazzul",8,0,
4705,"Derfbek",8,0,
4706,"Derfbirt",8,0,
4707,"Derfbrez",8,0,
4708,"Derfdor",8,0,
4709,"Derfkal",8,0,
4710,"Derflek",8,0,
4711,"Derflok",8,0,
4712,"Derfluz",8,0,
4713,"Derfroz",8,0,
4714,"Derftok",8,0,
4715,"Derftraz",8,0,
4716,"Derfwaz",8,0,
4717,"Derfzak",8,0,
4718,"Derfzarn",8,0,
4719,"Derfzert",8,0,
4720,"Derfzul",8,0,
4721,"Ditbek",8,0,
4722,"Ditbirt",8,0,
4723,"Ditbrez",8,0,
4724,"Ditdor",8,0,
4725,"Ditkal",8,0,
4726,"Ditlek",8,0,
4727,"Ditlok",8,0,
4728,"Ditluz",8,0,
4729,"Ditroz",8,0,
4730,"Dittok",8,0,
4731,"Dittraz",8,0,
4732,"Ditwaz",8,0,
4733,"Ditzak",8,0,
4734,"Ditzarn",8,0,
4735,"Ditzert",8,0,
4736,"Ditzul",8,0,
4737,"Donbek",8,0,
4738,"Donbirt",8,0,
4739,"Donbrez",8,0,
4740,"Dondor",8,0,
4741,"Donkal",8,0,
4742,"Donlek",8,0,
4743,"Donlok",8,0,
4744,"Donluz",8,0,
4745,"Donroz",8,0,
4746,"Dontok",8,0,
4747,"Dontraz",8,0,
4748,"Donwaz",8,0,
4749,"Donzak",8,0,
4750,"Donzarn",8,0,
4751,"Donzert",8,0,
4752,"Donzul",8,0,
4753,"Dortbek",8,0,
4754,"Dortbirt",8,0,
4755,"Dortbrez",8,0,
4756,"Dortdor",8,0,
4757,"Dortkal",8,0,
4758,"Dortlek",8,0,
4759,"Dortlok",8,0,
4760,"Dortluz",8,0,
4761,"Dortroz",8,0,
4762,"Dorttok",8,0,
4763,"Dorttraz",8,0,
4764,"Dortwaz",8,0,
4765,"Dortzak",8,0,
4766,"Dortzarn",8,0,
4767,"Dortzert",8,0,
4768,"Dortzul",8,0,
4769,"Drakbek",8,0,
4770,"Drakbirt",8,0,
4771,"Drakbrez",8,0,
4772,"Drakdor",8,0,
4773,"Drakkal",8,0,
4774,"Draklek",8,0,
4775,"Draklok",8,0,
4776,"Drakluz",8,0,
4777,"Drakroz",8,0,
4778,"Draktok",8,0,
4779,"Draktraz",8,0,
4780,"Drakwaz",8,0,
4781,"Drakzak",8,0,
4782,"Drakzarn",8,0,
4783,"Drakzert",8,0,
4784,"Drakzul",8,0,
4785,"Drelbek",8,0,
4786,"Drelbirt",8,0,
4787,"Drelbrez",8,0,
4788,"Dreldor",8,0,
4789,"Drelkal",8,0,
4790,"Drellek",8,0,
4791,"Drellok",8,0,
4792,"Drelluz",8,0,
4793,"Drelroz",8,0,
4794,"Dreltok",8,0,
4795,"Dreltraz",8,0,
4796,"Drelwaz",8,0,
4797,"Drelzak",8,0,
4798,"Drelzarn",8,0,
4799,"Drelzert",8,0,
4800,"Drelzul",8,0,
4801,"Drezbek",8,0,
4802,"Drezbirt",8,0,
4803,"Drezbrez",8,0,
4804,"Drezdor",8,0,
4805,"Drezkal",8,0,
4806,"Drezlek",8,0,
4807,"Drezlok",8,0,
4808,"Drezluz",8,0,
4809,"Drezroz",8,0,
4810,"Dreztok",8,0,
4811,"Dreztraz",8,0,
4812,"Drezwaz",8,0,
4813,"Drezzak",8,0,
4814,"Drezzarn",8,0,
4815,"Drezzert",8,0,
4816,"Drezzul",8,0,
4817,"Drimbek",8,0,
4818,"Drimbirt",8,0,
4819,"Drimbrez",8,0,
4820,"Drimdor",8,0,
4821,"Drimkal",8,0,
4822,"Drimlek",8,0,
4823,"Drimlok",8,0,
4824,"Drimluz",8,0,
4825,"Drimroz",8,0,
4826,"Drimtok",8,0,
4827,"Drimtraz",8,0,
4828,"Drimwaz",8,0,
4829,"Drimzak",8,0,
4830,"Drimzarn",8,0,
4831,"Drimzert",8,0,
4832,"Drimzul",8,0,
4833,"Druzbek",8,0,
4834,"Druzbirt",8,0,
4835,"Druzbrez",8,0,
4836,"Druzdor",8,0,
4837,"Druzkal",8,0,
4838,"Druzlek",8,0,
4839,"Druzlok",8,0,
4840,"Druzluz",8,0,
4841,"Druzroz",8,0,
4842,"Druztok",8,0,
4843,"Druztraz",8,0,
4844,"Druzwaz",8,0,
4845,"Druzzak",8,0,
4846,"Druzzarn",8,0,
4847,"Druzzert",8,0,
4848,"Druzzul",8,0,
4849,"Durbek",8,0,
4850,"Durbirt",8,0,
4851,"Durbrez",8,0,
4852,"Durdor",8,0,
4853,"Durkal",8,0,
4854,"Durlek",8,0,
4855,"Durlok",8,0,
4856,"Durluz",8,0,
4857,"Durroz",8,0,
4858,"Durtok",8,0,
4859,"Durtraz",8,0,
4860,"Durwaz",8,0,
4861,"Durzak",8,0,
4862,"Durzarn",8,0,
4863,"Durzert",8,0,
4864,"Durzul",8,0,
4865,"Ertbek",8,0,
4866,"Ertbirt",8,0,
4867,"Ertbrez",8,0,
4868,"Ertdor",8,0,
4869,"Ertkal",8,0,
4870,"Ertlek",8,0,
4871,"Ertlok",8,0,
4872,"Ertluz",8,0,
4873,"Ertroz",8,0,
4874,"Erttok",8,0,
4875,"Erttraz",8,0,
4876,"Ertwaz",8,0,
4877,"Ertzak",8,0,
4878,"Ertzarn",8,0,
4879,"Ertzert",8,0,
4880,"Ertzul",8,0,
4881,"Erzbek",8,0,
4882,"Erzbirt",8,0,
4883,"Erzbrez",8,0,
4884,"Erzdor",8,0,
4885,"Erzkal",8,0,
4886,"Erzlek",8,0,
4887,"Erzlok",8,0,
4888,"Erzluz",8,0,
4889,"Erzroz",8,0,
4890,"Erztok",8,0,
4891,"Erztraz",8,0,
4892,"Erzwaz",8,0,
4893,"Erzzak",8,0,
4894,"Erzzarn",8,0,
4895,"Erzzert",8,0,
4896,"Erzzul",8,0,
4897,"Ezzbek",8,0,
4898,"Ezzbirt",8,0,
4899,"Ezzbrez",8,0,
4900,"Ezzdor",8,0,
4901,"Ezzkal",8,0,
4902,"Ezzlek",8,0,
4903,"Ezzlok",8,0,
4904,"Ezzluz",8,0,
4905,"Ezzroz",8,0,
4906,"Ezztok",8,0,
4907,"Ezztraz",8,0,
4908,"Ezzwaz",8,0,
4909,"Fekbek",8,0,
4910,"Fekbirt",8,0,
4911,"Fekbrez",8,0,
4912,"Fekdor",8,0,
4913,"Fekkal",8,0,
4914,"Feklek",8,0,
4915,"Feklok",8,0,
4916,"Fekluz",8,0,
4917,"Fekroz",8,0,
4918,"Fektok",8,0,
4919,"Fektraz",8,0,
4920,"Fekwaz",8,0,
4921,"Fekzak",8,0,
4922,"Fekzarn",8,0,
4923,"Fekzert",8,0,
4924,"Fekzul",8,0,
4925,"Felkbek",8,0,
4926,"Felkbirt",8,0,
4927,"Felkbrez",8,0,
4928,"Felkdor",8,0,
4929,"Felkkal",8,0,
4930,"Felklek",8,0,
4931,"Felklok",8,0,
4932,"Felkluz",8,0,
4933,"Felkroz",8,0,
4934,"Felktok",8,0,
4935,"Felktraz",8,0,
4936,"Felkwaz",8,0,
4937,"Felkzak",8,0,
4938,"Felkzarn",8,0,
4939,"Felkzert",8,0,
4940,"Felkzul",8,0,
4941,"Filnbek",8,0,
4942,"Filnbirt",8,0,
4943,"Filnbrez",8,0,
4944,"Filndor",8,0,
4945,"Filnkal",8,0,
4946,"Filnlek",8,0,
4947,"Filnlok",8,0,
4948,"Filnluz",8,0,
4949,"Filnroz",8,0,
4950,"Filntok",8,0,
4951,"Filntraz",8,0,
4952,"Filnwaz",8,0,
4953,"Filnzak",8,0,
4954,"Filnzarn",8,0,
4955,"Filnzert",8,0,
4956,"Filnzul",8,0,
4957,"Finbek",8,0,
4958,"Finbirt",8,0,
4959,"Finbrez",8,0,
4960,"Findor",8,0,
4961,"Finkal",8,0,
4962,"Finlek",8,0,
4963,"Finlok",8,0,
4964,"Finluz",8,0,
4965,"Finroz",8,0,
4966,"Fintok",8,0,
4967,"Fintraz",8,0,
4968,"Finwaz",8,0,
4969,"Finzak",8,0,
4970,"Finzarn",8,0,
4971,"Finzert",8,0,
4972,"Finzul",8,0,
4973,"Fistbek",8,0,
4974,"Fistbirt",8,0,
4975,"Fistbrez",8,0,
4976,"Fistdor",8,0,
4977,"Fistkal",8,0,
4978,"Fistlek",8,0,
4979,"Fistlok",8,0,
4980,"Fistluz",8,0,
4981,"Fistroz",8,0,
4982,"Fisttok",8,0,
4983,"Fisttraz",8,0,
4984,"Fistwaz",8,0,
4985,"Fistzak",8,0,
4986,"Fistzarn",8,0,
4987,"Fistzert",8,0,
4988,"Fistzul",8,0,
4989,"Flakbek",8,0,
4990,"Flakbirt",8,0,
4991,"Flakbrez",8,0,
4992,"Flakdor",8,0,
4993,"Flakkal",8,0,
4994,"Flaklek",8,0,
4995,"Flaklok",8,0,
4996,"Flakluz",8,0,
4997,"Flakroz",8,0,
4998,"Flaktok",8,0,
4999,"Flaktraz",8,0,
5000,"Flakwaz",8,0,
5001,"Flakzak",8,0,
5002,"Flakzarn",8,0,
5003,"Flakzert",8,0,
5004,"Flakzul",8,0,
5005,"Flinbek",8,0,
5006,"Flinbirt",8,0,
5007,"Flinbrez",8,0,
5008,"Flindor",8,0,
5009,"Flinkal",8,0,
5010,"Flinlek",8,0,
5011,"Flinlok",8,0,
5012,"Flinluz",8,0,
5013,"Flinroz",8,0,
5014,"Flintok",8,0,
5015,"Flintraz",8,0,
5016,"Flinwaz",8,0,
5017,"Flinzak",8,0,
5018,"Flinzarn",8,0,
5019,"Flinzert",8,0,
5020,"Flinzul",8,0,
5021,"Fornbek",8,0,
5022,"Fornbirt",8,0,
5023,"Fornbrez",8,0,
5024,"Forndor",8,0,
5025,"Fornkal",8,0,
5026,"Fornlek",8,0,
5027,"Fornlok",8,0,
5028,"Fornluz",8,0,
5029,"Fornroz",8,0,
5030,"Forntok",8,0,
5031,"Forntraz",8,0,
5032,"Fornwaz",8,0,
5033,"Fornzak",8,0,
5034,"Fornzarn",8,0,
5035,"Fornzert",8,0,
5036,"Fornzul",8,0,
5037,"Gartbek",8,0,
5038,"Gartbirt",8,0,
5039,"Gartbrez",8,0,
5040,"Gartdor",8,0,
5041,"Gartkal",8,0,
5042,"Gartlek",8,0,
5043,"Gartlok",8,0,
5044,"Gartluz",8,0,
5045,"Gartroz",8,0,
5046,"Garttok",8,0,
5047,"Garttraz",8,0,
5048,"Gartwaz",8,0,
5049,"Gartzak",8,0,
5050,"Gartzarn",8,0,
5051,"Gartzert",8,0,
5052,"Gartzul",8,0,
5053,"Gatbek",8,0,
5054,"Gatbirt",8,0,
5055,"Gatbrez",8,0,
5056,"Gatdor",8,0,
5057,"Gatkal",8,0,
5058,"Gatlek",8,0,
5059,"Gatlok",8,0,
5060,"Gatluz",8,0,
5061,"Gatroz",8,0,
5062,"Gattok",8,0,
5063,"Gattraz",8,0,
5064,"Gatwaz",8,0,
5065,"Gatzak",8,0,
5066,"Gatzarn",8,0,
5067,"Gatzert",8,0,
5068,"Gatzul",8,0,
5069,"Gazbek",8,0,
5070,"Gazbirt",8,0,
5071,"Gazbrez",8,0,
5072,"Gazdor",8,0,
5073,"Gazkal",8,0,
5074,"Gazlek",8,0,
5075,"Gazlok",8,0,
5076,"Gazluz",8,0,
5077,"Gazroz",8,0,
5078,"Gaztok",8,0,
5079,"Gaztraz",8,0,
5080,"Gazwaz",8,0,
5081,"Gazzak",8,0,
5082,"Gazzarn",8,0,
5083,"Gazzert",8,0,
5084,"Gazzul",8,0,
5085,"Gertbek",8,0,
5086,"Gertbirt",8,0,
5087,"Gertbrez",8,0,
5088,"Gertdor",8,0,
5089,"Gertkal",8,0,
5090,"Gertlek",8,0,
5091,"Gertlok",8,0,
5092,"Gertluz",8,0,
5093,"Gertroz",8,0,
5094,"Gerttok",8,0,
5095,"Gerttraz",8,0,
5096,"Gertwaz",8,0,
5097,"Gertzak",8,0,
5098,"Gertzarn",8,0,
5099,"Gertzert",8,0,
5100,"Gertzul",8,0,
5101,"Gortbek",8,0,
5102,"Gortbirt",8,0,
5103,"Gortbrez",8,0,
5104,"Gortdor",8,0,
5105,"Gortkal",8,0,
5106,"Gortlek",8,0,
5107,"Gortlok",8,0,
5108,"Gortluz",8,0,
5109,"Gortroz",8,0,
5110,"Gorttok",8,0,
5111,"Gorttraz",8,0,
5112,"Gortwaz",8,0,
5113,"Gortzak",8,0,
5114,"Gortzarn",8,0,
5115,"Gortzert",8,0,
5116,"Gortzul",8,0,
5117,"Grazbek",8,0,
5118,"Grazbirt",8,0,
5119,"Grazbrez",8,0,
5120,"Grazdor",8,0,
5121,"Grazkal",8,0,
5122,"Grazlek",8,0,
5123,"Grazlok",8,0,
5124,"Grazluz",8,0,
5125,"Grazroz",8,0,
5126,"Graztok",8,0,
5127,"Graztraz",8,0,
5128,"Grazwaz",8,0,
5129,"Grazzak",8,0,
5130,"Grazzarn",8,0,
5131,"Grazzert",8,0,
5132,"Grazzul",8,0,
5133,"Gretbek",8,0,
5134,"Gretbirt",8,0,
5135,"Gretbrez",8,0,
5136,"Gretdor",8,0,
5137,"Gretkal",8,0,
5138,"Gretlek",8,0,
5139,"Gretlok",8,0,
5140,"Gretluz",8,0,
5141,"Gretroz",8,0,
5142,"Grettok",8,0,
5143,"Grettraz",8,0,
5144,"Gretwaz",8,0,
5145,"Gretzak",8,0,
5146,"Gretzarn",8,0,
5147,"Gretzert",8,0,
5148,"Gretzul",8,0,
5149,"Grotbek",8,0,
5150,"Grotbirt",8,0,
5151,"Grotbrez",8,0,
5152,"Grotdor",8,0,
5153,"Grotkal",8,0,
5154,"Grotlek",8,0,
5155,"Grotlok",8,0,
5156,"Grotluz",8,0,
5157,"Grotroz",8,0,
5158,"Grottok",8,0,
5159,"Grottraz",8,0,
5160,"Grotwaz",8,0,
5161,"Grotzak",8,0,
5162,"Grotzarn",8,0,
5163,"Grotzert",8,0,
5164,"Grotzul",8,0,
5165,"Grozbek",8,0,
5166,"Grozbirt",8,0,
5167,"Grozbrez",8,0,
5168,"Grozdor",8,0,
5169,"Grozkal",8,0,
5170,"Grozlek",8,0,
5171,"Grozlok",8,0,
5172,"Grozluz",8,0,
5173,"Grozroz",8,0,
5174,"Groztok",8,0,
5175,"Groztraz",8,0,
5176,"Grozwaz",8,0,
5177,"Grozzak",8,0,
5178,"Grozzarn",8,0,
5179,"Grozzert",8,0,
5180,"Grozzul",8,0,
5181,"Hakbek",8,0,
5182,"Hakbirt",8,0,
5183,"Hakbrez",8,0,
5184,"Hakdor",8,0,
5185,"Hakkal",8,0,
5186,"Haklek",8,0,
5187,"Haklok",8,0,
5188,"Hakluz",8,0,
5189,"Hakroz",8,0,
5190,"Haktok",8,0,
5191,"Haktraz",8,0,
5192,"Hakwaz",8,0,
5193,"Hakzak",8,0,
5194,"Hakzarn",8,0,
5195,"Hakzert",8,0,
5196,"Hakzul",8,0,
5197,"Halzbek",8,0,
5198,"Halzbirt",8,0,
5199,"Halzbrez",8,0,
5200,"Halzdor",8,0,
5201,"Halzkal",8,0,
5202,"Halzlek",8,0,
5203,"Halzlok",8,0,
5204,"Halzluz",8,0,
5205,"Halzroz",8,0,
5206,"Halztok",8,0,
5207,"Halztraz",8,0,
5208,"Halzwaz",8,0,
5209,"Halzzak",8,0,
5210,"Halzzarn",8,0,
5211,"Halzzert",8,0,
5212,"Halzzul",8,0,
5213,"Harnbek",8,0,
5214,"Harnbirt",8,0,
5215,"Harnbrez",8,0,
5216,"Harndor",8,0,
5217,"Harnkal",8,0,
5218,"Harnlek",8,0,
5219,"Harnlok",8,0,
5220,"Harnluz",8,0,
5221,"Harnroz",8,0,
5222,"Harntok",8,0,
5223,"Harntraz",8,0,
5224,"Harnwaz",8,0,
5225,"Harnzak",8,0,
5226,"Harnzarn",8,0,
5227,"Harnzert",8,0,
5228,"Harnzul",8,0,
5229,"Hazbek",8,0,
5230,"Hazbirt",8,0,
5231,"Hazbrez",8,0,
5232,"Hazdor",8,0,
5233,"Hazkal",8,0,
5234,"Hazlek",8,0,
5235,"Hazlok",8,0,
5236,"Hazluz",8,0,
5237,"Hazroz",8,0,
5238,"Haztok",8,0,
5239,"Haztraz",8,0,
5240,"Hazwaz",8,0,
5241,"Hazzak",8,0,
5242,"Hazzarn",8,0,
5243,"Hazzert",8,0,
5244,"Hazzul",8,0,
5245,"Hetbek",8,0,
5246,"Hetbirt",8,0,
5247,"Hetbrez",8,0,
5248,"Hetdor",8,0,
5249,"Hetkal",8,0,
5250,"Hetlek",8,0,
5251,"Hetlok",8,0,
5252,"Hetluz",8,0,
5253,"Hetroz",8,0,
5254,"Hettok",8,0,
5255,"Hettraz",8,0,
5256,"Hetwaz",8,0,
5257,"Hetzak",8,0,
5258,"Hetzarn",8,0,
5259,"Hetzert",8,0,
5260,"Hetzul",8,0,
5261,"Hortbek",8,0,
5262,"Hortbirt",8,0,
5263,"Hortbrez",8,0,
5264,"Hortdor",8,0,
5265,"Hortkal",8,0,
5266,"Hortlek",8,0,
5267,"Hortlok",8,0,
5268,"Hortluz",8,0,
5269,"Hortroz",8,0,
5270,"Horttok",8,0,
5271,"Horttraz",8,0,
5272,"Hortwaz",8,0,
5273,"Hortzak",8,0,
5274,"Hortzarn",8,0,
5275,"Hortzert",8,0,
5276,"Hortzul",8,0,
5277,"Hozbek",8,0,
5278,"Hozbirt",8,0,
5279,"Hozbrez",8,0,
5280,"Hozdor",8,0,
5281,"Hozkal",8,0,
5282,"Hozlek",8,0,
5283,"Hozlok",8,0,
5284,"Hozluz",8,0,
5285,"Hozroz",8,0,
5286,"Hoztok",8,0,
5287,"Hoztraz",8,0,
5288,"Hozwaz",8,0,
5289,"Hozzak",8,0,
5290,"Hozzarn",8,0,
5291,"Hozzert",8,0,
5292,"Hozzul",8,0,
5293,"Irkbek",8,0,
5294,"Irkbirt",8,0,
5295,"Irkbrez",8,0,
5296,"Irkdor",8,0,
5297,"Irkkal",8,0,
5298,"Irklek",8,0,
5299,"Irklok",8,0,
5300,"Irkluz",8,0,
5301,"Irkroz",8,0,
5302,"Irktok",8,0,
5303,"Irktraz",8,0,
5304,"Irkwaz",8,0,
5305,"Irkzak",8,0,
5306,"Irkzarn",8,0,
5307,"Irkzert",8,0,
5308,"Irkzul",8,0,
5309,"Jabbek",8,0,
5310,"Jabbirt",8,0,
5311,"Jabbrez",8,0,
5312,"Jabdor",8,0,
5313,"Jabkal",8,0,
5314,"Jablek",8,0,
5315,"Jablok",8,0,
5316,"Jabluz",8,0,
5317,"Jabroz",8,0,
5318,"Jabtok",8,0,
5319,"Jabtraz",8,0,
5320,"Jabwaz",8,0,
5321,"Jabzak",8,0,
5322,"Jabzarn",8,0,
5323,"Jabzert",8,0,
5324,"Jabzul",8,0,
5325,"Jaddor",8,0,
5326,"Jarlbek",8,0,
5327,"Jarlbirt",8,0,
5328,"Jarlbrez",8,0,
5329,"Jarldor",8,0,
5330,"Jarlkal",8,0,
5331,"Jarllek",8,0,
5332,"Jarllok",8,0,
5333,"Jarlluz",8,0,
5334,"Jarlroz",8,0,
5335,"Jarltok",8,0,
5336,"Jarltraz",8,0,
5337,"Jarlwaz",8,0,
5338,"Jarlzak",8,0,
5339,"Jarlzarn",8,0,
5340,"Jarlzert",8,0,
5341,"Jarlzul",8,0,
5342,"Jatbek",8,0,
5343,"Jatbirt",8,0,
5344,"Jatbrez",8,0,
5345,"Jatdor",8,0,
5346,"Jatkal",8,0,
5347,"Jatlek",8,0,
5348,"Jatlok",8,0,
5349,"Jatluz",8,0,
5350,"Jatroz",8,0,
5351,"Jattok",8,0,
5352,"Jattraz",8,0,
5353,"Jatwaz",8,0,
5354,"Jatzak",8,0,
5355,"Jatzarn",8,0,
5356,"Jatzert",8,0,
5357,"Jatzul",8,0,
5358,"Jelbek",8,0,
5359,"Jelbirt",8,0,
5360,"Jelbrez",8,0,
5361,"Jelkal",8,0,
5362,"Jellek",8,0,
5363,"Jellok",8,0,
5364,"Jelluz",8,0,
5365,"Jelroz",8,0,
5366,"Jeltok",8,0,
5367,"Jeltraz",8,0,
5368,"Jelwaz",8,0,
5369,"Jelzak",8,0,
5370,"Jelzarn",8,0,
5371,"Jelzert",8,0,
5372,"Jelzul",8,0,
5373,"Jentbek",8,0,
5374,"Jentbirt",8,0,
5375,"Jentdor",8,0,
5376,"Jentlek",8,0,
5377,"Jentluz",8,0,
5378,"Jentzak",8,0,
5379,"Jentzarn",8,0,
5380,"Jentzert",8,0,
5381,"Jerbek",8,0,
5382,"Jerbirt",8,0,
5383,"Jerbrez",8,0,
5384,"Jerdor",8,0,
5385,"Jerkal",8,0,
5386,"Jerlek",8,0,
5387,"Jerlok",8,0,
5388,"Jerluz",8,0,
5389,"Jerroz",8,0,
5390,"Jertok",8,0,
5391,"Jertraz",8,0,
5392,"Jerwaz",8,0,
5393,"Jerzak",8,0,
5394,"Jerzarn",8,0,
5395,"Jerzert",8,0,
5396,"Jerzul",8,0,
5397,"Jitbek",8,0,
5398,"Jitbirt",8,0,
5399,"Jitbrez",8,0,
5400,"Jitdor",8,0,
5401,"Jitkal",8,0,
5402,"Jitlek",8,0,
5403,"Jitlok",8,0,
5404,"Jitluz",8,0,
5405,"Jitroz",8,0,
5406,"Jittok",8,0,
5407,"Jittraz",8,0,
5408,"Jitwaz",8,0,
5409,"Jitzak",8,0,
5410,"Jitzarn",8,0,
5411,"Jitzert",8,0,
5412,"Jitzul",8,0,
5413,"Jofbek",8,0,
5414,"Jofbirt",8,0,
5415,"Jofbrez",8,0,
5416,"Jofdor",8,0,
5417,"Jofkal",8,0,
5418,"Joflek",8,0,
5419,"Joflok",8,0,
5420,"Jofluz",8,0,
5421,"Jofroz",8,0,
5422,"Joftok",8,0,
5423,"Joftraz",8,0,
5424,"Jofwaz",8,0,
5425,"Jofzak",8,0,
5426,"Jofzarn",8,0,
5427,"Jofzert",8,0,
5428,"Jofzul",8,0,
5429,"Jozbek",8,0,
5430,"Jozbirt",8,0,
5431,"Jozbrez",8,0,
5432,"Jozdor",8,0,
5433,"Jozkal",8,0,
5434,"Jozlek",8,0,
5435,"Jozlok",8,0,
5436,"Jozluz",8,0,
5437,"Jozroz",8,0,
5438,"Joztok",8,0,
5439,"Joztraz",8,0,
5440,"Jozwaz",8,0,
5441,"Jozzak",8,0,
5442,"Jozzarn",8,0,
5443,"Jozzert",8,0,
5444,"Jozzul",8,0,
5445,"Quinbek",8,0,
5446,"Quinbirt",8,0,
5447,"Quinbrez",8,0,
5448,"Quindor",8,0,
5449,"Quinkal",8,0,
5450,"Quinlek",8,0,
5451,"Quinlok",8,0,
5452,"Quinluz",8,0,
5453,"Quinroz",8,0,
5454,"Quintok",8,0,
5455,"Quintraz",8,0,
5456,"Quinwaz",8,0,
5457,"Quinzak",8,0,
5458,"Quinzarn",8,0,
5459,"Quinzert",8,0,
5460,"Quinzul",8,0,
368,"Zora",8,1,
369,"Zuel",8,1,
370,"Malia",8,1,
371,"Rainda",8,1,
372,"Parax",8,1,
373,"Mandi",8,1,
374,"Clypsa",8,1,
375,"Cassiopea",8,1,
376,"Hectae",8,1,
377,"Zurah",8,1,
378,"Debria",8,1,
379,"Jezpala",8,1,
380,"Mariz",8,1,
381,"Khandia",8,1,
382,"Branda",8,1,
383,"Lortunda",8,1,
384,"Zumwa",8,1,
385,"Zeeria",8,1,
386,"Daylis",8,1,
1732,"Abeni",8,1,
1733,"Abiba",8,1,
1734,"Akuti",8,1,
1735,"Bari",8,1,
1736,"Biku",8,1,
1737,"Bindiya",8,1,
1738,"Bula",8,1,
1739,"Chavi",8,1,
1740,"Dani",8,1,
1741,"Divya",8,1,
1742,"Faiza",8,1,
1743,"Faviola",8,1,
1744,"Fola",8,1,
1745,"Gopi",8,1,
1746,"Gupla",8,1,
1747,"Habiji",8,1,
1748,"Hilda",8,1,
1749,"Ikula",8,1,
1750,"Isoke",8,1,
1751,"Jayanti",8,1,
1752,"Jemma",8,1,
1753,"Jenja",8,1,
1754,"Juana",8,1,
1755,"Junazee",8,1,
1756,"Jyoti",8,1,
1757,"Kadiya",8,1,
1758,"Kanini",8,1,
1759,"Kaviji",8,1,
1760,"Keisha",8,1,
1761,"Keva",8,1,
1762,"Lakisha",8,1,
1763,"Lata",8,1,
1764,"Leelu",8,1,
1765,"Mammou",8,1,
1766,"Marjani",8,1,
1767,"Meena",8,1,
1768,"Merti",8,1,
1769,"Pemba",8,1,
1770,"Raja",8,1,
1771,"Rashida",8,1,
1772,"Rimuna",8,1,
1773,"Safiya",8,1,
1774,"Shandi",8,1,
1775,"Sharti",8,1,
1776,"Sillazee",8,1,
1777,"Sinda",8,1,
1778,"Sukutai",8,1,
1779,"Suweela",8,1,
1780,"Takiyah",8,1,
1781,"Tali",8,1,
1782,"Tamorica",8,1,
1783,"Tanisha",8,1,
1784,"Vashuni",8,1,
1785,"Walmi",8,1,
1786,"Zania",8,1,
1787,"Zarah",8,1,
1788,"Zarinda",8,1,
1789,"Zillah",8,1,
1790,"Zina",8,1,
1791,"Zulah",8,1,
5461,"Jazbek",8,1,
5462,"Jazbirt",8,1,
5463,"Jazbrez",8,1,
5464,"Jazdor",8,1,
5465,"Jazkal",8,1,
5466,"Jazlek",8,1,
5467,"Jazlok",8,1,
5468,"Jazluz",8,1,
5469,"Jazroz",8,1,
5470,"Jaztok",8,1,
5471,"Jaztraz",8,1,
5472,"Jazwaz",8,1,
5473,"Jazzak",8,1,
5474,"Jazzarn",8,1,
5475,"Jazzert",8,1,
5476,"Jazzul",8,1,
5477,"Jentbrez",8,1,
5478,"Jentkal",8,1,
5479,"Jentlok",8,1,
5480,"Jentroz",8,1,
5481,"Jenttok",8,1,
5482,"Jenttraz",8,1,
5483,"Jentwaz",8,1,
5484,"Jentzul",8,1,
5485,"Jezbek",8,1,
5486,"Jezbirt",8,1,
5487,"Jezbrez",8,1,
5488,"Jezdor",8,1,
5489,"Jezkal",8,1,
5490,"Jezlek",8,1,
5491,"Jezlok",8,1,
5492,"Jezluz",8,1,
5493,"Jezroz",8,1,
5494,"Jeztok",8,1,
