long,long,bool,long,str,str,str,flags,long,long,
5492,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_01_HD.blp","",0x1,7,1,
5493,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_02_HD.blp","",0x1,7,2,
5494,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_03_HD.blp","",0x1,7,3,
5495,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_04_HD.blp","",0x1,7,4,
5496,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_05_HD.blp","",0x1,7,5,
5497,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_06_HD.blp","",0x1,7,6,
5498,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_07_HD.blp","",0x1,7,7,
5499,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_08_HD.blp","",0x1,7,8,
5500,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower07_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper07_09_HD.blp","",0x1,7,9,
5501,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_00_HD.blp","",0x1,8,0,
5502,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_01_HD.blp","",0x1,8,1,
5503,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_02_HD.blp","",0x1,8,2,
5504,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_03_HD.blp","",0x1,8,3,
5505,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_04_HD.blp","",0x1,8,4,
5506,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_05_HD.blp","",0x1,8,5,
5507,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_06_HD.blp","",0x1,8,6,
5508,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_07_HD.blp","",0x1,8,7,
5509,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_08_HD.blp","",0x1,8,8,
5510,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_09_HD.blp","",0x1,8,9,
13766,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_10_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_10_HD.blp","",0x5,8,16,
13771,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_11_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_11_HD.blp","",0x5,8,17,
13776,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower08_12_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper08_12_HD.blp","",0x5,8,18,
5511,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_00_HD.blp","",0x1,9,0,
5512,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_01_HD.blp","",0x1,9,1,
5513,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_02_HD.blp","",0x1,9,2,
5514,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_03_HD.blp","",0x1,9,3,
5515,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_04_HD.blp","",0x1,9,4,
5516,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_05_HD.blp","",0x1,9,5,
5517,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_06_HD.blp","",0x1,9,6,
5518,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_07_HD.blp","",0x1,9,7,
5519,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_08_HD.blp","",0x1,9,8,
5520,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower09_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper09_09_HD.blp","",0x1,9,9,
12124,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_00_HD.blp","",0x5,10,0,
12125,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_01_HD.blp","",0x5,10,1,
12126,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_02_HD.blp","",0x5,10,2,
12127,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_03_HD.blp","",0x5,10,3,
12128,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_04_HD.blp","",0x5,10,4,
12129,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_05_HD.blp","",0x5,10,5,
12130,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_06_HD.blp","",0x5,10,6,
12131,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_07_HD.blp","",0x5,10,7,
12132,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_08_HD.blp","",0x5,10,8,
12133,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower10_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper10_09_HD.blp","",0x5,10,9,
12134,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_00_HD.blp","",0x5,11,0,
12135,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_01_HD.blp","",0x5,11,1,
12136,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_02_HD.blp","",0x5,11,2,
12137,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_03_HD.blp","",0x5,11,3,
12138,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_04_HD.blp","",0x5,11,4,
12139,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_05_HD.blp","",0x5,11,5,
12140,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_06_HD.blp","",0x5,11,6,
12141,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_07_HD.blp","",0x5,11,7,
12142,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_08_HD.blp","",0x5,11,8,
12143,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower11_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper11_09_HD.blp","",0x5,11,9,
12144,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_00_HD.blp","",0x5,12,0,
12145,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_01_HD.blp","",0x5,12,1,
12146,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_02_HD.blp","",0x5,12,2,
12147,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_03_HD.blp","",0x5,12,3,
12148,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_04_HD.blp","",0x5,12,4,
12149,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_05_HD.blp","",0x5,12,5,
12150,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_06_HD.blp","",0x5,12,6,
12151,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_07_HD.blp","",0x5,12,7,
12152,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_08_HD.blp","",0x5,12,8,
12153,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower12_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper12_09_HD.blp","",0x5,12,9,
12154,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_00_HD.blp","",0x5,13,0,
12155,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_01_HD.blp","",0x5,13,1,
12156,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_02_HD.blp","",0x5,13,2,
12157,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_03_HD.blp","",0x5,13,3,
12158,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_04_HD.blp","",0x5,13,4,
12159,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_05_HD.blp","",0x5,13,5,
12160,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_06_HD.blp","",0x5,13,6,
12161,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_07_HD.blp","",0x5,13,7,
12162,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_08_HD.blp","",0x5,13,8,
12163,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower13_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper13_09_HD.blp","",0x5,13,9,
12164,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_00_HD.blp","",0x5,14,0,
12165,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_01_HD.blp","",0x5,14,1,
12166,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_02_HD.blp","",0x5,14,2,
12167,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_03_HD.blp","",0x5,14,3,
12168,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_04_HD.blp","",0x5,14,4,
12169,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_05_HD.blp","",0x5,14,5,
12170,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_06_HD.blp","",0x5,14,6,
12171,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_07_HD.blp","",0x5,14,7,
12172,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_08_HD.blp","",0x5,14,8,
12173,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower14_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper14_09_HD.blp","",0x5,14,9,
12174,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_00_HD.blp","",0x5,15,0,
12175,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_01_HD.blp","",0x5,15,1,
12176,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_02_HD.blp","",0x5,15,2,
12177,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_03_HD.blp","",0x5,15,3,
12178,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_04_HD.blp","",0x5,15,4,
12179,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_05_HD.blp","",0x5,15,5,
12180,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_06_HD.blp","",0x5,15,6,
12181,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_07_HD.blp","",0x5,15,7,
12182,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_08_HD.blp","",0x5,15,8,
12183,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower15_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper15_09_HD.blp","",0x5,15,9,
12184,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_00_HD.blp","",0x5,16,0,
12185,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_01_HD.blp","",0x5,16,1,
12186,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_02_HD.blp","",0x5,16,2,
12187,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_03_HD.blp","",0x5,16,3,
12188,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_04_HD.blp","",0x5,16,4,
12189,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_05_HD.blp","",0x5,16,5,
12190,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_06_HD.blp","",0x5,16,6,
12191,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_07_HD.blp","",0x5,16,7,
12192,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_08_HD.blp","",0x5,16,8,
12193,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower16_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper16_09_HD.blp","",0x5,16,9,
12194,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_00_HD.blp","",0x5,17,0,
12195,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_01_HD.blp","",0x5,17,1,
12196,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_02_HD.blp","",0x5,17,2,
12197,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_03_HD.blp","",0x5,17,3,
12198,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_04_HD.blp","",0x5,17,4,
12199,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_05_HD.blp","",0x5,17,5,
12200,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_06_HD.blp","",0x5,17,6,
12201,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_07_HD.blp","",0x5,17,7,
12202,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_08_HD.blp","",0x5,17,8,
12203,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower17_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper17_09_HD.blp","",0x5,17,9,
12204,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_00_HD.blp","",0x5,18,0,
12205,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_01_HD.blp","",0x5,18,1,
12206,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_02_HD.blp","",0x5,18,2,
12207,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_03_HD.blp","",0x5,18,3,
12208,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_04_HD.blp","",0x5,18,4,
12209,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_05_HD.blp","",0x5,18,5,
12210,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_06_HD.blp","",0x5,18,6,
12211,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_07_HD.blp","",0x5,18,7,
12212,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_08_HD.blp","",0x5,18,8,
12213,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower18_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper18_09_HD.blp","",0x5,18,9,
12214,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_00_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_00_HD.blp","",0x5,19,0,
12215,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_01_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_01_HD.blp","",0x5,19,1,
12216,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_02_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_02_HD.blp","",0x5,19,2,
12217,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_03_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_03_HD.blp","",0x5,19,3,
12218,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_04_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_04_HD.blp","",0x5,19,4,
12219,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_05_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_05_HD.blp","",0x5,19,5,
12220,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_06_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_06_HD.blp","",0x5,19,6,
12221,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_07_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_07_HD.blp","",0x5,19,7,
12222,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_08_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_08_HD.blp","",0x5,19,8,
12223,10,1,1,"Character\BloodElf\Female\BloodElfFemaleFaceLower19_09_HD.blp","Character\BloodElf\Female\BloodElfFemaleFaceUpper19_09_HD.blp","",0x5,19,9,
4951,10,1,3,"Character\BloodElf\Hair00_00_HD.blp","Character\BloodElf\Scalp.blp","Character\BloodElf\scalp_up.blp",0x11,0,0,
5040,10,1,3,"Character\BloodElf\Hair00_01_HD.blp","Character\BloodElf\Scalp_01_w.blp","Character\BloodElf\Scalp_01_w_up.blp",0x11,0,1,
5041,10,1,3,"Character\BloodElf\Hair00_02_HD.blp","Character\BloodElf\Scalp_02_w.blp","Character\BloodElf\Scalp_02_w_up.blp",0x11,0,2,
5042,10,1,3,"Character\BloodElf\Hair00_03_HD.blp","Character\BloodElf\Scalp_03_w.blp","Character\BloodElf\Scalp_03_w_up.blp",0x11,0,3,
5521,10,1,3,"Character\BloodElf\Hair00_04_HD.blp","Character\BloodElf\Scalp_04_w.blp","Character\BloodElf\Scalp_04_w_up.blp",0x11,0,4,
5522,10,1,3,"Character\BloodElf\Hair00_05_HD.blp","Character\BloodElf\Scalp_05_w.blp","Character\BloodElf\Scalp_05_w_up.blp",0x11,0,5,
5523,10,1,3,"Character\BloodElf\Hair00_06_HD.blp","Character\BloodElf\Scalp_06_w.blp","Character\BloodElf\Scalp_06_w_up.blp",0x11,0,6,
5524,10,1,3,"Character\BloodElf\Hair00_07_HD.blp","Character\BloodElf\Scalp_07_w.blp","Character\BloodElf\Scalp_07_w_up.blp",0x11,0,7,
5525,10,1,3,"Character\BloodElf\Hair00_08_HD.blp","Character\BloodElf\Scalp_08_w.blp","Character\BloodElf\Scalp_08_w_up.blp",0x11,0,8,
5526,10,1,3,"Character\BloodElf\Hair00_09_HD.blp","Character\BloodElf\Scalp_09_w.blp","Character\BloodElf\Scalp_09_w_up.blp",0x11,0,9,
9615,10,1,3,"Character\BloodElf\Hair00_10_HD.blp","Character\BloodElf\Scalp_10_w.blp","Character\BloodElf\Scalp_10_w_up.blp",0x5,0,10,
9634,10,1,3,"Character\BloodElf\Hair00_11_HD.blp","Character\BloodElf\Scalp_11_w.blp","Character\BloodElf\Scalp_11_w_up.blp",0x5,0,11,
9653,10,1,3,"Character\BloodElf\Hair00_12_HD.blp","Character\BloodElf\Scalp_12_w.blp","Character\BloodElf\Scalp_12_w_up.blp",0x5,0,12,
5043,10,1,3,"Character\BloodElf\Hair00_00_HD.blp","Character\BloodElf\Scalp.blp","Character\BloodElf\scalp_up.blp",0x11,1,0,
5044,10,1,3,"Character\BloodElf\Hair00_01_HD.blp","Character\BloodElf\Scalp_01_w.blp","Character\BloodElf\Scalp_01_w_up.blp",0x11,1,1,
5045,10,1,3,"Character\BloodElf\Hair00_02_HD.blp","Character\BloodElf\Scalp_02_w.blp","Character\BloodElf\Scalp_02_w_up.blp",0x11,1,2,
5046,10,1,3,"Character\BloodElf\Hair00_03_HD.blp","Character\BloodElf\Scalp_03_w.blp","Character\BloodElf\Scalp_03_w_up.blp",0x11,1,3,
5527,10,1,3,"Character\BloodElf\Hair00_04_HD.blp","Character\BloodElf\Scalp_04_w.blp","Character\BloodElf\Scalp_04_w_up.blp",0x11,1,4,
5528,10,1,3,"Character\BloodElf\Hair00_05_HD.blp","Character\BloodElf\Scalp_05_w.blp","Character\BloodElf\Scalp_05_w_up.blp",0x11,1,5,
